259	9.38891e-34
260	9.38891e-34
261	9.38891e-34
262	9.38891e-34
263	9.38891e-34
264	9.38891e-34
265	9.38891e-34
266	9.38891e-34
267	9.38891e-34
268	9.38891e-34
269	9.38891e-34
270	9.38891e-34
271	9.38891e-34
272	9.38891e-34
273	9.38891e-34
274	9.38891e-34
275	9.38891e-34
276	9.38891e-34
277	9.38891e-34
278	9.38891e-34
279	9.38891e-34
280	9.38891e-34
281	9.38891e-34
282	9.38891e-34
283	9.38891e-34
284	9.38891e-34
285	9.38891e-34
286	9.38891e-34
287	9.38891e-34
288	9.38891e-34
289	9.38891e-34
290	9.38891e-34
291	9.38891e-34
292	9.38891e-34
293	9.38891e-34
294	9.38891e-34
295	9.38891e-34
296	9.38891e-34
297	9.38891e-34
298	9.38891e-34
299	9.38891e-34
300	9.38891e-34
301	9.38891e-34
302	9.38891e-34
303	9.38891e-34
304	9.38891e-34
305	9.38891e-34
306	9.38891e-34
307	9.38891e-34
308	9.38891e-34
309	9.38891e-34
310	9.38891e-34
311	9.38891e-34
312	9.38891e-34
313	9.38891e-34
314	9.38891e-34
315	9.38891e-34
316	9.38891e-34
317	9.38891e-34
318	9.38891e-34
319	9.38891e-34
320	9.38891e-34
321	9.38891e-34
322	9.38891e-34
323	9.38891e-34
324	9.38891e-34
325	9.38891e-34
326	9.38891e-34
327	9.38891e-34
328	9.38891e-34
329	9.38891e-34
330	9.38891e-34
331	9.38891e-34
332	9.38891e-34
333	9.38891e-34
334	9.38891e-34
335	9.38891e-34
336	9.38891e-34
337	9.38891e-34
338	9.38891e-34
339	9.38891e-34
340	9.38891e-34
341	9.38891e-34
342	9.38891e-34
343	9.38891e-34
344	9.38891e-34
345	9.38891e-34
346	9.38891e-34
347	9.38891e-34
348	9.38891e-34
349	9.38891e-34
350	9.38891e-34
351	9.38891e-34
352	9.38891e-34
353	9.38891e-34
354	9.38891e-34
355	9.38891e-34
356	9.38891e-34
357	9.38891e-34
358	9.38891e-34
359	9.38891e-34
360	9.38891e-34
361	9.38891e-34
362	9.38891e-34
363	9.38891e-34
364	9.38891e-34
365	9.38891e-34
366	9.38891e-34
367	9.38891e-34
368	9.38891e-34
369	9.38891e-34
370	9.38891e-34
371	9.38891e-34
372	9.38891e-34
373	9.38891e-34
374	9.38891e-34
375	9.38891e-34
376	9.38891e-34
377	9.38891e-34
378	9.38891e-34
379	9.38891e-34
380	9.38891e-34
381	9.38891e-34
382	9.38891e-34
383	9.38891e-34
384	9.38891e-34
385	9.38891e-34
386	9.38891e-34
387	9.38891e-34
388	9.38891e-34
389	9.38891e-34
390	9.38891e-34
391	9.38891e-34
392	9.38891e-34
393	9.38891e-34
394	9.38891e-34
395	9.38891e-34
396	9.38891e-34
397	9.38891e-34
398	9.38891e-34
399	9.38891e-34
400	9.38891e-34
401	9.38891e-34
402	9.38891e-34
403	9.38891e-34
404	9.38891e-34
405	9.38891e-34
406	9.38891e-34
407	9.38891e-34
408	9.38891e-34
409	9.38891e-34
410	9.38891e-34
411	9.38891e-34
412	9.38891e-34
413	9.38891e-34
414	9.38891e-34
415	9.38891e-34
416	9.38891e-34
417	9.38891e-34
418	9.38891e-34
419	9.38891e-34
420	9.38891e-34
421	9.38891e-34
422	9.38891e-34
423	9.38891e-34
424	9.38891e-34
425	9.38891e-34
426	9.38891e-34
427	9.38891e-34
428	9.38891e-34
429	9.38891e-34
430	9.38891e-34
431	9.38891e-34
432	9.38891e-34
433	9.38891e-34
434	9.38891e-34
435	9.38891e-34
436	9.38891e-34
437	9.38891e-34
438	9.38891e-34
439	9.38891e-34
440	9.38891e-34
441	9.38891e-34
442	9.38891e-34
443	9.38891e-34
444	9.38891e-34
445	9.38891e-34
446	9.38891e-34
447	9.38891e-34
448	9.38891e-34
449	9.38891e-34
450	9.38891e-34
451	9.38891e-34
452	9.38891e-34
453	9.38891e-34
454	9.38891e-34
455	9.38891e-34
456	9.38891e-34
457	9.38891e-34
458	9.38891e-34
459	9.38891e-34
460	9.38891e-34
461	9.38891e-34
462	9.38891e-34
463	9.38891e-34
464	9.38891e-34
465	9.38891e-34
466	9.38891e-34
467	9.38891e-34
468	9.38891e-34
469	9.38891e-34
470	9.38891e-34
471	9.38891e-34
472	9.38891e-34
473	9.38891e-34
474	9.38891e-34
475	9.38891e-34
476	9.38891e-34
477	9.38891e-34
478	9.38891e-34
479	9.38891e-34
480	9.38891e-34
481	9.38891e-34
482	9.38891e-34
483	9.38891e-34
484	9.38891e-34
485	9.38891e-34
486	9.38891e-34
487	9.38891e-34
488	9.38891e-34
489	9.38891e-34
490	9.38891e-34
491	9.38891e-34
492	9.38891e-34
493	9.38891e-34
494	9.38891e-34
495	9.38891e-34
496	9.38891e-34
497	9.38891e-34
498	9.38891e-34
499	9.38891e-34
